"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.081271337625917,0.0922826054728524,0.0591503709663324,0.0375367103166248,0.0722444241626432,0.0559253558749326,0.0926488382781576,0.149852007265891,0.0718271844247443,0.0156074347515389,0.12701648987284,0.0597076588630746,0.0795640060878948,0.108865151962517,0.0298355404811727,0.140760648378214,0.106234631680239,0.0391540227840874,0.120266961967612,0.0636566882079523,0.0434949200402091,0.165615848783309,0.115746655595512,0.141785637229758,0.0972566983726887,0.103926778159922,0.0338003983139098,0.109575250723381,0.0462623057819741,0.0444216549898189,0.0331857880478733,0.202406411949582,0.0308557639830984,0.0694838137998951,0.0389178079216467,0.0448755700288133,0.0698215844911637,0.0679747547004935,0.100688720306462,0.110541455023769,0.123677315927252,0.174756218255602,0.09692303351785,0.135970768750941,0.0745648903597909,0.122853012302345,0.0917169111505471,0.11148558730338,0.0897165367495295,0.0993639472526118,0.0856556765294929,0.102278480751755,0.120225684488158,0.0821133927282679,0.0780414000258333,0.116569056805043,0.0744900150593619,0.0658076417685957,0.0494963911993396,0.0816857966314324,0.0890695632944638,0.0500252048029241,0.0657008415147308,0.131236845105543,0.0724616246030817,0.0477329834066982,0.15271171001222,0.080791360725574,0.0452994674340783,0.0524361989435456,0.049662657337755,0.0714941993674206,0.0719766378908752,0.151706821769963,0.140407246460277,0.0693848621517078,0.0807209594873024,0.0916980573982096,0.0759722922301537,0.0661163722401039,0.0223814098527277,0.0336495688961831,0.0953648209227306,0.055025233932422,0.0264008883569798,0.0578418775739408,0.0636175202623184,0.0666510524226671,0.136613316112037,0.0688978332639562,0.0837382686403609,0.183834278702446,0.131433510440034,0.135163683290737,0.21606035229532,0.0263222490028509,0.0687689098815792,0.107943946399474,0.15010058677218,0.0538869033901274
"2",0.0950223289107299,0.0697864075779253,0.198894875272553,0.0358077681944711,0.0817416506373695,0.0435180935553416,0.105830599544067,0.0536306259563323,0.0517001251708988,0.151858065113102,0.128372949913508,0.107803232514137,0.0940169053976281,0.0499879180803178,0.186690016901774,0.0948820489285139,0.0513438822454267,0.0172035534651338,0.123320092655192,0.0898047917627528,0.182028891545391,0.122766525173517,0.105012964781178,0.0396549865465885,0.0374105048262467,0.0620669226122854,0.187798152252253,0.123424454777711,0.10521094405501,0.102327328101194,0.0862326305175085,0.129779592328457,0.116365016949087,0.0634881691409808,0.0689140332060638,0.156859706976642,0.038198085465155,0.0726991578136013,0.0409721792871783,0.0761554856147146,0.119251747219843,0.128725315328771,0.180707953853581,0.0954188475452488,0.0255517213142245,0.0220303889243124,0.0456073321110467,0.126154257671955,0.114246472318868,0.0713604479711359,0.0207128364529073,0.123320239567476,0.129549816262756,0.0641062224161466,0.0711542297357093,0.0726062411038297,0.122298805850851,0.0753042301509674,0.137319159097435,0.0580002383156556,0.102908127129983,0.131078427049404,0.108693186819915,0.134755068720925,0.0901970895817497,0.0713076918752098,0.0461233920864097,0.043461602045088,0.115289929756815,0.0374930990315279,0.0615444484222326,0.0656753524697524,0.109518187556392,0.156071489192274,0.0584692981541841,0.0900431174997277,0.0546955125507154,0.152298636679592,0.0740810514286722,0.0740675525849729,0.0783503191330873,0.0402685155765704,0.0386878013898508,0.0935737417597163,0.128654678481167,0.0963265494360885,0.119970010884313,0.0603697376226343,0.046555728242561,0.127373497684708,0.121366524548088,0.0930527471462947,0.103113684685844,0.167619231085202,0.0882870775771631,0.0547772640058151,0.0203808013163389,0.038052504965975,0.110033538588692,0.0716083527345123
"3",0.0456113842641929,0.0549103738699684,0.0500392968633021,0.131026512135737,0.105736028989062,0.102045029657992,0.064852966154022,0.0742578609790061,0.0779379907527883,0.117021826664774,0.0355444667960733,0.0629887385619086,0.138834273641511,0.0512023326981332,0.0512007547931735,0.106867551310769,0.102729562488021,0.0600081654397996,0.0857372323151545,0.0633243770930547,0.095130413895564,0.077887621368078,0.205656353773534,0.0464027300027993,0.0505719025976671,0.0309355734165404,0.119188334087846,0.0493263876948729,0.131796816753672,0.0243147875341888,0.089183171891741,0.120982185674302,0.129796311351512,0.196847781990299,0.0517205799852711,0.055265616617526,0.0982809643334031,0.0798541313799975,0.0871801954060419,0.111773760402981,0.120348279595592,0.0478069686171899,0.148460985763138,0.0474083440059362,0.0772529950272082,0.0698669382121992,0.159321277209427,0.0245939551465734,0.0220371745829819,0.154412912347032,0.0814048166084795,0.118131048011002,0.0838943657913701,0.0677044276888411,0.074483687857229,0.0948542230184406,0.0561516486692423,0.122021635474303,0.0715207441658998,0.0877291480172701,0.055212727672214,0.0785297474787299,0.109642227128289,0.0852001825983616,0.152087759665313,0.0688117018086312,0.0518510414946671,0.0735060780449664,0.102792695558035,0.0641736392547573,0.0270227310265841,0.0193040535708742,0.111238183553659,0.132036476121697,0.074747494459015,0.0950464883837201,0.0983502712248837,0.177715963069413,0.106962799435493,0.0609116269737362,0.117744268346466,0.101957461682843,0.133672575100603,0.0702149014535652,0.0850810872296663,0.104163979953666,0.107779218907468,0.0521728719389616,0.0292403342885253,0.0840361036880546,0.156686120259853,0.0669740995504632,0.0932741187483487,0.103660097309864,0.0415332185456854,0.156558445215499,0.0599851214221873,0.0906462700072287,0.0869208641280823,0.100036495297452
"4",0.0891182154637767,0.0509783628280637,0.0673239412558906,0.160609272065101,0.0788444815820794,0.17123506369792,0.0259111061180538,0.0363792591864974,0.132041821060331,0.058089279410711,0.0520931294120962,0.068645581287612,0.137559091443699,0.0521622733218309,0.115348705744131,0.139737977248125,0.106254542499351,0.0293674401826318,0.072855936094659,0.0416528128154531,0.0865974660110683,0.0536958349897254,0.121418968145751,0.040772536452741,0.0931746986830148,0.113626085231716,0.073467787078714,0.12327469770722,0.0847571489435514,0.118157656100006,0.112770559869584,0.0959272338970251,0.087515506371932,0.0619503612001197,0.0882061639301922,0.0686979212064014,0.120760418176801,0.141191098660206,0.0498326039722314,0.13983610533597,0.0351106820158403,0.0672070622530355,0.115481269109154,0.05560202201682,0.0918548163580619,0.0844143252481755,0.0875577446265178,0.106386591330921,0.0732529590173193,0.0961131744348181,0.190409711766541,0.0806031211009233,0.0428145983858473,0.0707625887862465,0.105652514623307,0.152420250886979,0.099904355413673,0.0131960803014066,0.0361170106302521,0.0575695136807371,0.0986821300152785,0.0328910242757987,0.122672653366129,0.0393012524358197,0.0544099876048317,0.0888450814636067,0.086247963089123,0.0739790943605465,0.0782221222331535,0.0669447943075165,0.0671481540267833,0.169107794931346,0.125354031177889,0.0339002706956611,0.0640402491832774,0.0837785421215207,0.125685198367109,0.106270690947747,0.122474963634451,0.167308027238622,0.0739763937794496,0.187028411109536,0.0293010734041582,0.0676456109825183,0.0697976912962351,0.034562056065763,0.097194178649695,0.125291420574026,0.115043091905999,0.040328252489218,0.0647855448775009,0.102593231746626,0.0999455702068202,0.102497473550391,0.0921576545527316,0.0588912596782837,0.0773720746958038,0.0687033041558072,0.0989066088269387,0.114324919718832
"5",0.032350944253579,0.0533567623961524,0.126452409876033,0.142729801114824,0.0671938660886277,0.110970139207648,0.0423045227850755,0.131288557262071,0.0610180567681632,0.0871637586583178,0.0769834561741155,0.0195716530429612,0.0939534860234594,0.0750257973466381,0.0735609432905726,0.0996434120778794,0.113142324459863,0.0395598150379065,0.0558518377099949,0.13655792920145,0.0642097655494542,0.139695572481593,0.0709763396666011,0.0935188001361099,0.0286419095750665,0.111846235696218,0.121538082142947,0.0914852642767565,0.115684555170026,0.0631545746356115,0.0587125677711754,0.064702181136486,0.0640902876961574,0.121662723947961,0.0924301643898281,0.0249897151930063,0.120038487101467,0.0604687564648534,0.0437259010965442,0.0939770507532824,0.0339106017377283,0.107806733210668,0.143999265637439,0.0812829596691166,0.0761526155736683,0.051225825111317,0.0565620971137125,0.0922055856673397,0.167194233570529,0.0657785497544925,0.113599243907861,0.0510719878742858,0.177665335734033,0.0427900851760449,0.02414933696829,0.094617974384938,0.145767813500039,0.0825626592838357,0.0625380042634696,0.0505998569857069,0.0463550695227157,0.113336283715076,0.136924513556639,0.0885308950245935,0.0762803516463496,0.100252910748486,0.0406720844751161,0.120315659459189,0.123042954490822,0.102497657128263,0.080739404304805,0.102065396815294,0.0943742053625699,0.133356945211352,0.0927669806098617,0.0446099216130033,0.0995194654310941,0.0269922214725868,0.100141787634225,0.120744189085928,0.0992515056623392,0.139487642457009,0.102701183329471,0.118322864263853,0.0953765668246067,0.0430910217277806,0.138367253264025,0.0626559336829238,0.118481863319252,0.0673454558301114,0.105678206003186,0.032293937882401,0.0203044196462174,0.0655753844201921,0.0997415120462214,0.123217757942589,0.091376012744511,0.115996981853511,0.180388655763345,0.0481514044844394
"6",0.0395307257307964,0.0417450384111745,0.0452077852642206,0.11896546493115,0.0522186178048895,0.0565322167320064,0.0759567317562649,0.0822210423209506,0.0421520821317579,0.0798831712171302,0.0838169994809055,0.0476892876297454,0.0498372085448677,0.0416460083606456,0.144973997168305,0.0987240794761749,0.0257227969737768,0.136584385748289,0.118935833807745,0.0684749102628048,0.0857258483881975,0.0892572869247389,0.0911276779585684,0.0943063882544191,0.127491986960491,0.103729483784059,0.169308854526436,0.0638825900370189,0.112291790018051,0.0244407395950351,0.0743841573608734,0.0511902614236263,0.147452347948954,0.153095027475392,0.0506296802186681,0.153806633033516,0.0683712114161735,0.052334286426043,0.130342092383304,0.101151267501559,0.058608513368781,0.0513942122485612,0.0782362499458922,0.0834489824005775,0.0703616906319335,0.102669812893055,0.0948589264260785,0.0721092342620355,0.119801852687628,0.104120500778442,0.0955426506570327,0.0675401217016206,0.123456186216391,0.029023054138934,0.0790678192984189,0.134545553869465,0.0361252413087709,0.145800581353723,0.0938790956711034,0.157254847960851,0.117205558757333,0.0799592236390522,0.0469518217153827,0.0953651223411977,0.00992117100385526,0.119825410319303,0.085911502071511,0.126110046912507,0.0828813496618552,0.0951815928376064,0.0828415461875522,0.110840573830892,0.0599682442565764,0.0564381611365364,0.0950302528049137,0.0850467384510061,0.125792262828526,0.0210151449106249,0.086045739638296,0.0788438166047216,0.0800956016613844,0.0484661362900889,0.0528639637120997,0.172901263558401,0.167887201934215,0.0728787636034538,0.14414993517631,0.0834980198169127,0.0661069445358968,0.0559810847365459,0.122658311267334,0.160189160662394,0.202752914742321,0.148745159043215,0.112235576191434,0.038808796724216,0.15106637608649,0.0935229549461681,0.115740110304667,0.0832931419339841
"7",0.145538700300513,0.197819274609485,0.168233851703853,0.2001289563694,0.157663357734715,0.223525292377817,0.114898362324492,0.133861317809151,0.107542580750443,0.161326775106968,0.130422539846411,0.137067270258261,0.112815009954072,0.155021956345898,0.112223635626069,0.241354747379609,0.251245041938484,0.150916071849935,0.121084914108981,0.120569321114264,0.11819166115002,0.164802706530764,0.124749344852173,0.183337510417342,0.206142018966655,0.102199398342619,0.177671721520715,0.133379656699099,0.145820120770545,0.172960796600939,0.0950349871358007,0.0891223657466348,0.211138454383102,0.109534219398907,0.103809739147521,0.17920362602268,0.105885875764137,0.117539871421402,0.213625522785769,0.146844112046776,0.105302564432242,0.128697046866972,0.117127718285873,0.0857460408093172,0.224134376803045,0.179410527102738,0.257742069079042,0.0771572406476845,0.0886101826365719,0.181089921510205,0.104616043705577,0.155406725743563,0.108291549487977,0.0836180339479181,0.114399550201247,0.235547664767469,0.147567683191624,0.141780702751983,0.193675583911192,0.101399465050432,0.199500398232145,0.207617719235975,0.193789568465979,0.226164123519657,0.152453818175288,0.178862473116245,0.114920896513606,0.193203302808397,0.117711488068782,0.12350466262733,0.217585582987891,0.0834747564088528,0.0992622193556802,0.150018722735735,0.0854439436856507,0.195275761280323,0.0912684747347038,0.231708505768805,0.163341770165298,0.149148052962357,0.217709049841233,0.148518785818905,0.159349296832041,0.116522474802715,0.191351662101483,0.172731630381366,0.242174561776328,0.118590566983119,0.221052886925627,0.173471787423769,0.141068144851962,0.136599143297422,0.27007657146641,0.167720120964096,0.193664966766317,0.080394147410435,0.186430920287388,0.174713512497887,0.116908664872375,0.250593664027883
"8",0.134868709167382,0.069154681750595,0.102671689205693,0.0916889730207221,0.0571172868038549,0.035965094623384,0.0529162650376915,0.129515443276893,0.100906544204326,0.0584358374297351,0.0382830049809022,0.0733293816400015,0.131301664132102,0.0616652529849118,0.0542848288656484,0.0995840807895143,0.0511127251642884,0.0603533657402519,0.0919046856091222,0.0686237570244418,0.163363428254433,0.1179076680244,0.0925458388461756,0.0959526278524285,0.0707220511419773,0.110867700150377,0.0909750476502923,0.0532230271364921,0.101901286989332,0.0736824150927429,0.0279789543006751,0.127380723668677,0.108275779450522,0.0402069156621444,0.0783972467273704,0.135502281235209,0.0963841452065368,0.107588548622017,0.101048368685481,0.0468478670186611,0.126697549670836,0.0960333649820226,0.123454619641562,0.0375004032912846,0.0863434679339524,0.0724115662632157,0.117070322860407,0.0675756521180919,0.0562230803271168,0.0862378621630522,0.0144532257603031,0.0602734521959449,0.0436798323058156,0.147338922471245,0.0458302071348214,0.0223254898832317,0.0499928948254551,0.123165313363551,0.0898812580342326,0.152453444648225,0.0810301311091358,0.0741592935638961,0.141549611428387,0.116365355666568,0.142712191789743,0.0627912107374835,0.135483553169211,0.00724361809377916,0.120288450315934,0.0595128418893867,0.0614172786238535,0.0549319094309103,0.0560858944517701,0.0297756975497954,0.0284054425672561,0.108128637152939,0.0576838663623076,0.122368772077763,0.0523246153513289,0.112205914537669,0.0643600363810679,0.0475245457367235,0.0274929005830931,0.0956362988908236,0.0920446696757454,0.0429789512509281,0.107349908346694,0.0510325797296779,0.101897879185535,0.177784754533575,0.0424858140777857,0.0478289559389371,0.0263092641470082,0.19607276766307,0.0723107026004609,0.071907992698785,0.134320958166599,0.0324305740549836,0.0730378812565166,0.0774909315433358
"9",0.0350808856420115,0.0969040795054226,0.0837447495197999,0.0332553581832434,0.0918903133764747,0.0490764453597549,0.114106315750108,0.0655525146344155,0.110951011354971,0.09001090261652,0.0623595255234871,0.0567929795837924,0.0432041049838439,0.145724392320132,0.0536563183164127,0.0790437138540097,0.046208016678627,0.0732861872058663,0.108482376425813,0.0910740727365963,0.147871532615479,0.0857650203053285,0.121113912777763,0.0693047995689262,0.0893949181930801,0.0921766033653846,0.0530628914885539,0.107134246830403,0.0319553450935013,0.0621040540182606,0.0849671548288282,0.0538224094542813,0.0803134552459693,0.0658597097225853,0.0331065007491187,0.0356084443987081,0.0688908227245486,0.0993009318832582,0.13685837191814,0.179129406813185,0.136599153927639,0.0489253889233107,0.103542891448439,0.0502628459323068,0.0417437181266512,0.0598691253891037,0.0615562024958475,0.0882582121449929,0.142093344801567,0.0969068786979871,0.0637121509426988,0.177515771047082,0.0441478228452905,0.145063770615225,0.0539454323313497,0.153533382926806,0.0916787443642376,0.0494500880744549,0.082949324492315,0.163921248741356,0.0713075343492763,0.106981987440109,0.0577822419633998,0.0361607230395473,0.0691794021013878,0.0804933771531787,0.0709565226146149,0.072781653861713,0.00961483213510861,0.123137265830164,0.0590488645752342,0.020756914238793,0.0598783883316665,0.0365361465372411,0.0873076127121486,0.077256223211266,0.0899838413154334,0.152756919281362,0.0501156457468426,0.0851959910168005,0.0566582290046643,0.0771883276754697,0.0741843667573279,0.098904295338139,0.112364132419092,0.100799392546793,0.0248885621597909,0.0836074844275358,0.0486506569955136,0.0984764841567597,0.066485577751759,0.0925873146897188,0.127923701414981,0.0647634829548291,0.108807470183928,0.0489040121490839,0.159296616004543,0.0749519172592999,0.0508887827292598,0.0867224714366852
"10",0.053217224965273,0.0433138940334968,0.0644355441994713,0.130860962411411,0.0617552295503043,0.129796838161204,0.0670286580324713,0.170761353784233,0.0885911658356201,0.123029850595562,0.103041209237727,0.0608887787026373,0.0816398960409565,0.0750783247574042,0.122446136210825,0.0454610795265548,0.0608799456726676,0.027043546880212,0.112975592322254,0.117157763116307,0.178548380178574,0.062894655531801,0.0746322572096889,0.0456614296352796,0.0740293072270167,0.116752890962134,0.101466807674184,0.0286732146688399,0.0590485828581927,0.125214289375408,0.147782575480373,0.0386206439758117,0.123534907152344,0.106414542461348,0.0916140799036038,0.126031030089485,0.105212278984263,0.0961748092924303,0.0488575888886802,0.101233545334461,0.0893857905035371,0.119027442403468,0.0963101004879905,0.0920205665577312,0.0634668356335788,0.0453252789282496,0.169150563546966,0.0593914306534137,0.0216681601435557,0.0457809552766963,0.123306787037311,0.127017795512402,0.0218040277121823,0.0814100730259478,0.0572056899949772,0.0761833376078823,0.103424879022455,0.0854117613686118,0.0687837829154303,0.0651728935203605,0.0740565338260994,0.0974158222036634,0.102112472125812,0.0913577561569884,0.158554649426579,0.0963126776341288,0.11103006785593,0.0793958894378328,0.152695637544758,0.0524175224977856,0.151300845455486,0.075462539741646,0.108480606695211,0.0762959850378879,0.0975404247113825,0.100553187447875,0.102711043014823,0.088213836406372,0.123459238901472,0.0760508506094413,0.203292349559248,0.0594271592775001,0.0244408129637605,0.173046461878166,0.0632301405210383,0.0897530552644135,0.108326747801662,0.110419981992494,0.0543464287483478,0.0402233312049327,0.077248432722106,0.127089117993004,0.147772058584543,0.133969021190658,0.0949853199189342,0.0636786737601193,0.0702701377784717,0.0437345010040667,0.132195774917253,0.11368162893872
"11",0.161688942175115,0.0522055374179599,0.093715968339248,0.0691579435433516,0.086045008551679,0.102128364385651,0.0828144311364104,0.0883215949428056,0.0937202406382581,0.160554966331041,0.0406573258169487,0.048933982121515,0.120587191870625,0.114144768859888,0.136531103718868,0.0981969534012087,0.126131877661511,0.143732203714789,0.0853234396716823,0.115295351744706,0.096415390929554,0.101761163961946,0.0949818173623383,0.056126956721115,0.149943020129875,0.0267043369145068,0.093167773605831,0.119957670028498,0.0746955559169589,0.109793327879279,0.0838763083818616,0.0780894155067995,0.0344511458744738,0.0927292220743137,0.0655861806083499,0.0627077211676024,0.153442464547851,0.0696018336141414,0.120742714569254,0.0625823284330566,0.139243522697356,0.106962931225859,0.0733221850922533,0.0978104092640527,0.0616284148519619,0.0620235142001095,0.0893440715725607,0.0835760919470089,0.0715032004767945,0.0441907805936235,0.116938718234981,0.134848551149111,0.0351773036429419,0.106447925693373,0.049542439710944,0.139162684679652,0.0922098948587289,0.0471083011745385,0.109742081432845,0.0504844659314354,0.162661685954998,0.0972409348205817,0.190088337402201,0.0602906568883889,0.0782767248010492,0.0371979390775884,0.0366496686103888,0.0489779627168608,0.0591686376277716,0.106131120013282,0.120012780963595,0.112842950847113,0.118164466620264,0.0903434573081487,0.134495068310942,0.140156310050879,0.161037659580851,0.144597585652166,0.095465520310162,0.0580242920791587,0.106545460923008,0.151652850665917,0.1667899965982,0.16377560597173,0.0646782032355808,0.0863124158066979,0.0821567446631726,0.131225593263868,0.0418447897874064,0.171441413783685,0.0460923959522905,0.0762843229615336,0.140417297525825,0.156471268198858,0.053075602249358,0.0485373132540554,0.0660449712661996,0.0761123710231995,0.0565257319672476,0.112854346674491
"12",0.0822681989084153,0.0965489348232379,0.00625712016365665,0.0830555610460753,0.0666872016490111,0.0934565417239469,0.101556298748592,0.16574130437634,0.0707488584576133,0.0984079269003419,0.0799724748961139,0.0424876164762995,0.0463248415590612,0.0776912233810777,0.0782581940977283,0.0528742858465555,0.146854718642038,0.13400184224099,0.0867440168921139,0.0249892086829384,0.144628897401602,0.0574181607864948,0.0437480945669091,0.0648507920711937,0.0709256235655148,0.0572416207202121,0.0474236097013764,0.118728963518411,0.119212840409885,0.108871591876547,0.173565843502661,0.0633374664133292,0.0698492904087866,0.152220572199025,0.0747166335778742,0.0654915156106997,0.112643624814093,0.0436677316362553,0.176730418628659,0.141665309199956,0.0500606460882467,0.139409608119868,0.0954067419587635,0.144617638589725,0.0872482013286114,0.0742736214653524,0.15474486411746,0.0798010893702544,0.126488444640785,0.0173445308536723,0.0787085290887197,0.0413889155557422,0.118951900049281,0.0774949432789632,0.069159972955782,0.0589549098835018,0.101182344871038,0.0707696520232123,0.0410340458072186,0.0546390067983752,0.0847885972513562,0.0331535027332089,0.0980589296942821,0.0887475766773365,0.0874824118768724,0.0521308320354938,0.101709989545211,0.0646635730818226,0.0459385597486175,0.0740827429771959,0.131473426172958,0.177345469114566,0.166941333355774,0.10481369213208,0.0571343302954737,0.0749720258791483,0.0574801651748151,0.0965383432229303,0.162501485528159,0.065171741892928,0.0229915263224373,0.128536780139249,0.100843938186406,0.055722149306509,0.0937256861860789,0.0850022871042022,0.0205918302409877,0.0456080358496888,0.0772912339292432,0.0775637166628285,0.12762045020777,0.082364901475893,0.107383448785973,0.0877956335230251,0.122066362161687,0.0415835799240127,0.11624839149492,0.052425683861522,0.0475323529942819,0.102266315010286
"13",0.118050041461782,0.129431232393073,0.0671294134557437,0.0678716185578838,0.128480426180516,0.110981724590233,0.0485047768031267,0.0704896849033667,0.0302714233669074,0.143900149556317,0.0832319787134227,0.0666503451368581,0.113813179864359,0.135445500160901,0.06006009116435,0.0252654839092096,0.0731202795864869,0.12794358393031,0.229704070115637,0.0618026187318151,0.0374577544478956,0.0886610411241676,0.0481807249680789,0.139171259829979,0.151204736829198,0.0944005969140829,0.0710546092626283,0.179181209145032,0.0424521944982181,0.118672725438033,0.0586233968402989,0.0427593829252112,0.0848166236598821,0.0591640980443817,0.0749435766215307,0.0628707617134197,0.0707028301523056,0.0545222936899312,0.0699279473714816,0.107525181067199,0.103156104869555,0.144726146040106,0.0911097373690333,0.0903362876352329,0.185764714860338,0.0750201732346937,0.174338584567015,0.0308715766304118,0.0321173954663254,0.0867017009586748,0.0959606884977685,0.0923787454605729,0.100034561309437,0.0150924674163675,0.0445895266207899,0.070214266824996,0.110647581837024,0.0587144572348558,0.0571667265242071,0.101272846413944,0.206164804613869,0.090029688666116,0.0505851167722388,0.102050343468311,0.0972440254201939,0.0477278931490822,0.0908993536519956,0.114821835133508,0.101524889605473,0.12737026596934,0.0666434696911337,0.075031867281499,0.0489271583293146,0.0604290259874267,0.0663963345013552,0.0408137901335917,0.0724238602866142,0.0296514051572883,0.0533590422967448,0.115766577915188,0.077846375886335,0.0743820150454841,0.0671351831359831,0.0618382962847827,0.0748607051548833,0.1110556172094,0.117332767504339,0.0838315228309952,0.108115762063476,0.069710350640953,0.0846191676430392,0.100485534471853,0.13245135683527,0.0244898049429192,0.108450023848443,0.0790511599176946,0.0818844661024009,0.0992896034769523,0.0467026249993689,0.0883738855177753
"14",0.153423562307222,0.0609419406448771,0.092953370539029,0.0987730169601647,0.0539367469354017,0.0666353219977158,0.0424568206206114,0.0860200298585558,0.102747923663891,0.0337160520755765,0.0381387642868711,0.0516706834287605,0.0479652170598667,0.130942967920252,0.109180280705013,0.159576740677834,0.0750875148195155,0.125790117447935,0.108755657904236,0.111515349843123,0.0525748211251075,0.0352619470959713,0.13720870604338,0.125186835079814,0.0508106317261309,0.125193340835038,0.0781206533835155,0.04995336699373,0.03921672579873,0.0531899462964167,0.0367342549090399,0.123632773539842,0.158464792400641,0.157875660927996,0.0280102785052361,0.0641625040696826,0.0609537280094066,0.0682165621532885,0.117920221090744,0.0735772791676846,0.115293754586083,0.0877906827765078,0.0903100160427582,0.0453459513031075,0.07644548954856,0.0756175023568809,0.0270037122764215,0.0272223112328235,0.0792169865531115,0.107442950038193,0.0435472536737448,0.0789917735835882,0.0562230476183253,0.0999397245496959,0.0466308107955093,0.140345346554905,0.0681987528643926,0.0299948220010579,0.123693657474916,0.0868570704905144,0.132659918372908,0.159526723705452,0.0730715609348315,0.0417907940738692,0.0319174310107111,0.107602709504285,0.0797940787343014,0.0332792050788584,0.0748262714908347,0.0737124219730597,0.155338814170192,0.0480819149257165,0.109570173553835,0.139646533472905,0.0795211752533594,0.0744885460096033,0.044324743778057,0.048667480637326,0.0994688230642541,0.0619310658883726,0.0911102925892013,0.103829458513525,0.0967339066777787,0.052792268128543,0.000781776816748292,0.0419804756251623,0.0471520703526701,0.158831334576153,0.0839877636960777,0.130740866374546,0.0591525376483941,0.133164078671388,0.141769045281986,0.0709541334782071,0.151424729622665,0.0969488558520326,0.154099285777104,0.0358857314949514,0.0762311990650412,0.0615079964570195
"15",0.0606614564278776,0.0613294438502988,0.163315141128633,0.0571298767264695,0.152050272060509,0.0991155489448485,0.0351151728268696,0.129772457372866,0.0658368923979771,0.0844773259818191,0.0797703335799664,0.1316520768259,0.0444397226867833,0.0445905614041697,0.0824222961565106,0.0812048712551016,0.144670318099656,0.0581380588654944,0.030366888179892,0.0593672954253562,0.0447645549673713,0.0380833134298406,0.118887206690943,0.0500655477946701,0.0217469171925865,0.122219245583675,0.0663091712765607,0.110767487244454,0.0937309451118223,0.113776267525605,0.0845485334101165,0.0617986366746403,0.0263546006193843,0.0892010621904682,0.0890241345301619,0.0682457410051447,0.11111315005242,0.104046699711846,0.141966610084415,0.0934801531481491,0.0501690232118353,0.117187252940957,0.077800513017955,0.0940627580557238,0.0318175731840511,0.121809364731483,0.151437201493467,0.048851323738232,0.0902120431459398,0.129438033455385,0.0633669727745961,0.0591130990001389,0.0637629659442819,0.127040865748821,0.0823037395178777,0.114875420493511,0.122522374136489,0.108660228844173,0.0852761522900107,0.127516453847405,0.107199022537443,0.0643220075658145,0.0679729259793227,0.117487573964133,0.0554217258668709,0.110852389078814,0.0839947259855679,0.0999197881408641,0.0996187146409319,0.0838145168544016,0.0497104200584407,0.092990745108555,0.0993649130760644,0.0501431869625243,0.0902414257617788,0.016688750002314,0.0295388744267399,0.0279546658397097,0.0436223867797381,0.0945768849716881,0.0995261876954602,0.095087835585459,0.112074590590004,0.0577133298049335,0.146576978460914,0.076144975395497,0.0581389890017222,0.110832273382211,0.0459486337714395,0.134079815943265,0.0563624409929384,0.0567780794494933,0.11226511158596,0.112262854555035,0.0595625949662963,0.119451124758666,0.158419674642918,0.0790966691347753,0.0975068841223892,0.0671596860121418
